ID;Gender;Ever_Married;Age;Graduated;Profession;Work_Experience;Spending_Score;Family_Size;Var_1;Work_Experience_Imputed;Family_Size_Imputed
463278;F;Yes;63;Yes;Engineer;1.0;Low;1.0;Cat_3;1.0;1.0
463280;M;Yes;42;Yes;Artist;6.0;Average;2.0;Cat_3;6.0;2.0
463292;M;Yes;41;No;Executive;0.0;High;3.0;Cat_6;0.0;3.0
463302;F;Yes;60;Yes;Engineer;;High;4.0;Cat_6;2.552586938083121;4.0
463308;M;Yes;46;Yes;Engineer;1.0;Low;2.0;Cat_3;1.0;2.0
463316;F;Yes;83;No;Lawyer;0.0;High;2.0;Cat_6;0.0;2.0
463323;M;Yes;27;Yes;Healthcare;3.0;Low;2.0;Cat_6;3.0;2.0
463324;F;No;22;No;Healthcare;1.0;Low;4.0;Cat_2;1.0;4.0
463330;M;No;20;No;Healthcare;0.0;Low;4.0;Cat_6;0.0;4.0
463332;F;Yes;40;Yes;Engineer;0.0;Low;2.0;Cat_6;0.0;2.0
463334;F;No;28;Yes;Doctor;0.0;Low;6.0;Cat_4;0.0;6.0
463335;M;No;28;Yes;Doctor;;Low;1.0;Cat_4;2.552586938083121;1.0
463338;M;Yes;28;No;Entertainment;0.0;Low;2.0;Cat_3;0.0;2.0
463340;F;No;20;No;Healthcare;0.0;Low;4.0;Cat_3;0.0;4.0
463341;F;Yes;53;No;Engineer;0.0;Average;6.0;Cat_3;0.0;6.0
463348;F;Yes;35;Yes;Doctor;0.0;Low;2.0;Cat_6;0.0;2.0
463351;F;No;21;;Healthcare;3.0;Low;4.0;Cat_5;3.0;4.0
463356;M;No;30;Yes;Healthcare;6.0;Low;4.0;Cat_2;6.0;4.0
463360;F;Yes;46;Yes;Artist;2.0;Low;1.0;Cat_6;2.0;1.0
463367;F;No;36;Yes;Engineer;3.0;Low;4.0;Cat_2;3.0;4.0
463368;F;Yes;38;Yes;Artist;4.0;High;3.0;Cat_2;4.0;3.0
463372;F;Yes;26;No;Marketing;1.0;Average;2.0;;1.0;2.0
463375;F;Yes;45;Yes;Doctor;1.0;Low;1.0;Cat_4;1.0;1.0
463376;F;Yes;46;Yes;Executive;5.0;High;2.0;Cat_6;5.0;2.0
463378;M;No;25;Yes;Doctor;0.0;Low;1.0;Cat_3;0.0;1.0
463379;M;No;27;No;Marketing;0.0;Low;7.0;Cat_6;0.0;7.0
463386;F;Yes;42;Yes;Doctor;6.0;Low;1.0;Cat_3;6.0;1.0
463387;M;;20;No;Marketing;3.0;Low;2.0;Cat_3;3.0;2.0
463391;M;Yes;55;Yes;Doctor;6.0;Low;1.0;Cat_3;6.0;1.0
463395;M;No;25;No;Marketing;;Low;1.0;Cat_6;2.552586938083121;1.0
463404;M;Yes;27;No;Doctor;;High;2.0;Cat_3;2.552586938083121;2.0
463406;M;No;31;No;Marketing;0.0;Low;4.0;Cat_3;0.0;4.0
463409;F;Yes;38;No;Entertainment;6.0;Average;5.0;Cat_2;6.0;5.0
463411;M;Yes;43;Yes;Entertainment;;Average;2.0;Cat_6;2.552586938083121;2.0
463420;F;Yes;59;Yes;Artist;2.0;High;3.0;Cat_6;2.0;3.0
463423;M;Yes;61;No;Executive;1.0;Average;3.0;Cat_6;1.0;3.0
463427;F;Yes;27;Yes;Engineer;1.0;Low;2.0;Cat_6;1.0;2.0
463428;M;Yes;26;No;Executive;1.0;High;5.0;Cat_6;1.0;5.0
463431;M;Yes;39;Yes;Artist;;Average;4.0;Cat_4;2.552586938083121;4.0
463437;M;Yes;51;Yes;Artist;0.0;Average;3.0;Cat_6;0.0;3.0
463438;M;Yes;47;No;Entertainment;0.0;Average;3.0;Cat_6;0.0;3.0
463443;M;Yes;52;Yes;Artist;1.0;Average;4.0;Cat_6;1.0;4.0
463444;M;Yes;59;Yes;Lawyer;;High;2.0;Cat_6;2.552586938083121;2.0
463447;M;Yes;57;No;Engineer;1.0;Average;2.0;Cat_6;1.0;2.0
463452;F;Yes;86;Yes;Lawyer;1.0;High;2.0;Cat_6;1.0;2.0
463460;M;Yes;49;Yes;Artist;;Average;2.0;Cat_6;2.552586938083121;2.0
463461;M;No;30;No;Doctor;;Low;4.0;Cat_4;2.552586938083121;4.0
463462;F;Yes;43;No;Engineer;0.0;Average;4.0;Cat_6;0.0;4.0
463470;M;No;19;No;Healthcare;;Low;5.0;Cat_2;2.552586938083121;5.0
463472;M;No;20;No;Healthcare;;Low;4.0;Cat_6;2.552586938083121;4.0
463473;M;No;19;No;Healthcare;;Low;3.0;Cat_6;2.552586938083121;3.0
463475;F;Yes;43;Yes;Doctor;0.0;Low;1.0;Cat_6;0.0;1.0
463477;M;No;31;No;Healthcare;0.0;Low;4.0;Cat_4;0.0;4.0
463483;M;Yes;30;No;Executive;1.0;High;2.0;Cat_6;1.0;2.0
463491;M;Yes;27;Yes;Doctor;8.0;Average;3.0;Cat_6;8.0;3.0
463493;M;Yes;36;Yes;Executive;;High;4.0;Cat_6;2.552586938083121;4.0
463499;M;Yes;47;Yes;Executive;0.0;Low;2.0;Cat_6;0.0;2.0
463500;M;Yes;35;Yes;Executive;1.0;High;4.0;Cat_6;1.0;4.0
463503;M;Yes;25;Yes;Entertainment;0.0;Low;2.0;Cat_7;0.0;2.0
463508;F;Yes;25;No;Artist;0.0;Low;3.0;Cat_6;0.0;3.0
463509;M;No;38;No;Artist;1.0;Low;1.0;Cat_3;1.0;1.0
463512;F;No;32;No;Engineer;0.0;Low;3.0;Cat_6;0.0;3.0
463516;M;Yes;48;No;Executive;1.0;High;6.0;Cat_6;1.0;6.0
463527;F;No;38;No;Artist;10.0;Low;1.0;Cat_6;10.0;1.0
463528;M;Yes;70;No;Executive;;High;2.0;Cat_6;2.552586938083121;2.0
463529;M;No;42;Yes;Marketing;;Low;1.0;Cat_6;2.552586938083121;1.0
463533;F;Yes;85;Yes;Artist;1.0;High;2.0;Cat_2;1.0;2.0
463537;F;No;25;Yes;Healthcare;1.0;Low;3.0;Cat_6;1.0;3.0
463545;F;No;31;Yes;Doctor;1.0;Low;2.0;Cat_4;1.0;2.0
463548;F;No;20;No;Healthcare;3.0;Low;4.0;Cat_4;3.0;4.0
463550;F;Yes;37;Yes;Artist;0.0;Average;2.0;Cat_4;0.0;2.0
463553;M;No;33;Yes;Artist;8.0;Low;2.0;Cat_6;8.0;2.0
463554;F;No;52;No;Artist;5.0;Low;1.0;Cat_6;5.0;1.0
463557;M;No;26;Yes;Doctor;0.0;Low;3.0;Cat_6;0.0;3.0
463560;F;No;21;No;Healthcare;9.0;Low;5.0;Cat_4;9.0;5.0
463561;F;No;42;Yes;Engineer;0.0;Low;1.0;Cat_6;0.0;1.0
463566;F;Yes;35;Yes;Homemaker;;Average;4.0;Cat_2;2.552586938083121;4.0
463572;M;Yes;39;Yes;Artist;0.0;Average;4.0;Cat_6;0.0;4.0
463577;F;Yes;41;Yes;Doctor;1.0;Average;2.0;Cat_6;1.0;2.0
463586;F;No;18;No;Healthcare;1.0;Low;5.0;Cat_6;1.0;5.0
463588;M;No;22;No;Healthcare;0.0;Low;1.0;Cat_6;0.0;1.0
463598;F;Yes;25;No;Engineer;2.0;Low;2.0;Cat_6;2.0;2.0
463601;F;No;20;No;Healthcare;4.0;Low;5.0;;4.0;5.0
463603;F;No;18;No;Entertainment;0.0;Low;4.0;Cat_2;0.0;4.0
463605;F;No;20;No;Healthcare;1.0;Low;5.0;Cat_5;1.0;5.0
463606;M;No;21;No;Marketing;0.0;Low;4.0;Cat_2;0.0;4.0
463614;F;No;25;No;Healthcare;1.0;Low;4.0;Cat_3;1.0;4.0
463615;F;Yes;60;Yes;Artist;;Average;2.0;Cat_6;2.552586938083121;2.0
463616;F;Yes;46;No;Engineer;0.0;Average;5.0;Cat_3;0.0;5.0
463619;M;Yes;68;No;Executive;1.0;High;2.0;Cat_6;1.0;2.0
463620;M;No;21;No;Healthcare;1.0;Low;4.0;Cat_2;1.0;4.0
463623;M;No;27;Yes;Doctor;0.0;Low;3.0;Cat_6;0.0;3.0
463624;M;Yes;59;Yes;Executive;1.0;High;4.0;Cat_6;1.0;4.0
463628;F;No;26;Yes;Artist;8.0;Low;1.0;Cat_6;8.0;1.0
463632;M;Yes;26;Yes;Artist;0.0;Average;2.0;Cat_6;0.0;2.0
463638;F;Yes;32;No;Doctor;1.0;Average;2.0;Cat_7;1.0;2.0
463639;M;No;33;No;Healthcare;0.0;Low;6.0;Cat_6;0.0;6.0
463640;M;No;28;Yes;Healthcare;0.0;Low;3.0;Cat_6;0.0;3.0
463644;F;No;30;Yes;Healthcare;0.0;Low;3.0;Cat_7;0.0;3.0
463652;F;No;32;Yes;Artist;;Low;1.0;Cat_6;2.552586938083121;1.0
463654;F;No;41;No;Engineer;3.0;Low;3.0;Cat_3;3.0;3.0
463655;M;Yes;42;Yes;Artist;13.0;Low;2.0;Cat_6;13.0;2.0
463661;F;Yes;45;Yes;Doctor;1.0;Average;4.0;Cat_6;1.0;4.0
463663;F;No;39;Yes;Unknown;1.0;Low;2.0;Cat_6;1.0;2.0
463664;F;No;29;No;Engineer;0.0;Low;1.0;Cat_6;0.0;1.0
463665;M;Yes;46;Yes;Entertainment;1.0;Average;3.0;Cat_6;1.0;3.0
463669;F;Yes;26;Yes;Marketing;5.0;High;4.0;Cat_2;5.0;4.0
463670;F;No;26;Yes;Healthcare;;Low;4.0;Cat_6;2.552586938083121;4.0
463689;F;Yes;41;Yes;Doctor;1.0;Low;;Cat_6;1.0;2.0
463699;F;Yes;38;Yes;Marketing;9.0;Low;3.0;Cat_6;9.0;3.0
463703;M;Yes;69;No;Executive;1.0;High;4.0;Cat_6;1.0;4.0
463704;M;No;46;Yes;Artist;0.0;Low;2.0;Cat_6;0.0;2.0
463707;F;No;40;No;Artist;0.0;Low;1.0;Cat_5;0.0;1.0
463713;M;No;25;No;Engineer;9.0;Low;3.0;Cat_4;9.0;3.0
463714;M;Yes;59;No;Unknown;1.0;Average;2.0;Cat_4;1.0;2.0
463716;M;No;26;No;Doctor;1.0;Low;4.0;Cat_6;1.0;4.0
463718;F;No;33;Yes;Artist;0.0;Low;4.0;Cat_6;0.0;4.0
463722;M;Yes;56;Yes;Executive;8.0;High;2.0;Cat_6;8.0;2.0
463724;M;No;30;No;Healthcare;0.0;Low;5.0;Cat_4;0.0;5.0
463726;F;No;26;No;Healthcare;0.0;Low;3.0;Cat_6;0.0;3.0
463727;F;No;28;No;Doctor;0.0;Low;5.0;Cat_3;0.0;5.0
463728;F;Yes;28;No;Doctor;0.0;Average;6.0;Cat_6;0.0;6.0
463732;M;No;20;No;Healthcare;1.0;Low;4.0;Cat_6;1.0;4.0
463734;M;Yes;41;No;Executive;1.0;Average;3.0;Cat_6;1.0;3.0
463741;M;Yes;37;Yes;Artist;0.0;High;3.0;Cat_6;0.0;3.0
463745;M;Yes;59;Yes;Artist;1.0;Average;3.0;Cat_3;1.0;3.0
463747;F;Yes;43;Yes;Artist;0.0;Average;2.0;Cat_6;0.0;2.0
463748;M;No;20;No;Healthcare;1.0;Low;3.0;Cat_6;1.0;3.0
463753;F;No;30;Yes;Healthcare;1.0;Low;5.0;Cat_2;1.0;5.0
463756;M;Yes;66;No;Executive;0.0;Average;2.0;Cat_6;0.0;2.0
463761;M;Yes;28;Yes;Artist;1.0;Average;3.0;Cat_6;1.0;3.0
463764;M;Yes;49;Yes;Entertainment;0.0;Average;3.0;Cat_6;0.0;3.0
463766;F;Yes;61;Yes;Artist;0.0;Average;3.0;;0.0;3.0
463767;M;Yes;27;Yes;Artist;9.0;Average;2.0;Cat_6;9.0;2.0
463768;F;Yes;35;No;Engineer;1.0;Low;1.0;Cat_4;1.0;1.0
463774;M;Yes;33;Yes;Healthcare;0.0;Average;2.0;Cat_6;0.0;2.0
463776;F;Yes;36;Yes;Artist;2.0;Average;2.0;Cat_6;2.0;2.0
463782;F;No;27;Yes;Artist;9.0;Low;1.0;Cat_6;9.0;1.0
463783;F;No;29;No;Healthcare;;Low;;;2.552586938083121;2.0
463784;F;No;31;No;Engineer;1.0;Low;5.0;Cat_4;1.0;5.0
463785;F;No;30;No;Healthcare;0.0;Low;4.0;Cat_4;0.0;4.0
463786;F;Yes;43;Yes;Artist;;Average;2.0;Cat_6;2.552586938083121;2.0
463790;M;Yes;47;No;Executive;1.0;Low;4.0;Cat_4;1.0;4.0
463792;F;No;42;No;Engineer;;Low;1.0;Cat_6;2.552586938083121;1.0
463794;F;No;33;Yes;Healthcare;;Low;5.0;Cat_2;2.552586938083121;5.0
463799;F;No;36;Yes;Artist;1.0;Low;4.0;Cat_2;1.0;4.0
463800;F;No;30;Yes;Engineer;1.0;Low;3.0;Cat_6;1.0;3.0
463804;M;Yes;60;Yes;Artist;9.0;Low;1.0;Cat_6;9.0;1.0
463807;F;No;32;Yes;Healthcare;0.0;Low;3.0;Cat_4;0.0;3.0
463811;F;Yes;32;Yes;Artist;0.0;Average;2.0;Cat_4;0.0;2.0
463814;F;No;28;No;Healthcare;7.0;Low;3.0;Cat_5;7.0;3.0
463816;M;Yes;46;Yes;Healthcare;2.0;High;4.0;Cat_7;2.0;4.0
463818;F;Yes;38;Yes;Artist;4.0;Low;1.0;Cat_6;4.0;1.0
463819;M;Yes;28;;Artist;8.0;Low;;Cat_6;8.0;2.0
463821;M;Yes;30;Yes;Entertainment;7.0;Low;2.0;Cat_6;7.0;2.0
463825;F;Yes;52;Yes;Artist;0.0;Average;3.0;;0.0;3.0
463827;F;Yes;46;Yes;Engineer;1.0;Average;4.0;Cat_6;1.0;4.0
463828;M;Yes;37;No;Engineer;0.0;Average;2.0;Cat_1;0.0;2.0
463830;F;No;25;Yes;Engineer;2.0;Low;3.0;Cat_6;2.0;3.0
463834;F;Yes;43;Yes;Engineer;1.0;Average;4.0;Cat_6;1.0;4.0
463835;M;No;32;No;Marketing;0.0;Low;4.0;Cat_6;0.0;4.0
463842;F;Yes;50;Yes;Engineer;1.0;High;4.0;Cat_6;1.0;4.0
463847;M;Yes;43;No;Artist;3.0;Average;3.0;Cat_6;3.0;3.0
463856;M;Yes;37;Yes;Artist;0.0;Average;2.0;Cat_4;0.0;2.0
463857;M;Yes;61;No;Healthcare;0.0;High;4.0;Cat_7;0.0;4.0
463859;M;Yes;39;Yes;Artist;5.0;Average;2.0;Cat_6;5.0;2.0
463865;M;Yes;46;Yes;Artist;1.0;Average;5.0;Cat_6;1.0;5.0
463877;M;Yes;37;No;Entertainment;0.0;Average;4.0;Cat_4;0.0;4.0
463880;F;Yes;36;No;Engineer;0.0;Low;3.0;Cat_2;0.0;3.0
463884;F;No;28;No;Artist;0.0;Low;1.0;Cat_6;0.0;1.0
463891;M;Yes;86;Yes;Lawyer;0.0;Low;1.0;Cat_6;0.0;1.0
463892;M;No;42;Yes;Artist;8.0;Low;1.0;Cat_6;8.0;1.0
463904;M;Yes;82;Yes;Executive;1.0;Low;1.0;Cat_6;1.0;1.0
463917;F;No;18;No;Healthcare;1.0;Low;8.0;Cat_4;1.0;8.0
463923;F;No;18;No;Engineer;0.0;Low;4.0;Cat_6;0.0;4.0
463924;F;No;36;Yes;Artist;1.0;Low;1.0;Cat_5;1.0;1.0
463926;F;No;26;No;Engineer;1.0;Low;6.0;Cat_6;1.0;6.0
463931;M;Yes;49;Yes;Entertainment;1.0;Average;2.0;Cat_6;1.0;2.0
463932;F;Yes;69;Yes;Artist;1.0;Average;3.0;Cat_6;1.0;3.0
463941;F;No;29;No;Artist;1.0;Low;6.0;Cat_4;1.0;6.0
463943;M;No;68;Yes;Entertainment;1.0;Low;2.0;Cat_6;1.0;2.0
463946;M;No;33;No;Healthcare;4.0;Low;3.0;Cat_4;4.0;3.0
463948;M;Yes;38;No;Executive;3.0;High;5.0;Cat_6;3.0;5.0
463951;M;Yes;52;No;Entertainment;1.0;Average;3.0;Cat_6;1.0;3.0
463955;M;Yes;28;Yes;Artist;1.0;Low;2.0;Cat_6;1.0;2.0
463958;F;No;27;No;Healthcare;1.0;Low;5.0;Cat_2;1.0;5.0
463961;F;No;28;No;Engineer;0.0;Low;4.0;Cat_4;0.0;4.0
463963;F;Yes;25;No;Engineer;7.0;High;3.0;Cat_6;7.0;3.0
463966;F;No;30;Yes;Artist;8.0;Low;1.0;Cat_6;8.0;1.0
463978;M;Yes;40;Yes;Artist;1.0;Average;3.0;Cat_2;1.0;3.0
463980;F;No;25;Yes;Artist;0.0;Low;9.0;Cat_6;0.0;9.0
463981;F;No;30;Yes;Artist;5.0;Low;1.0;;5.0;1.0
463983;F;Yes;43;No;Engineer;0.0;Average;2.0;Cat_4;0.0;2.0
463986;F;No;26;Yes;Artist;1.0;Low;4.0;Cat_6;1.0;4.0
463997;F;Yes;37;No;Entertainment;0.0;Average;3.0;Cat_6;0.0;3.0
464000;F;No;28;No;Healthcare;1.0;Low;5.0;Cat_7;1.0;5.0
464004;F;Yes;31;No;Marketing;1.0;Low;5.0;Cat_4;1.0;5.0
464007;M;Yes;46;Yes;Artist;1.0;Low;3.0;Cat_6;1.0;3.0
464009;F;Yes;47;Yes;Artist;5.0;Average;4.0;Cat_6;5.0;4.0
464010;M;No;28;No;Healthcare;1.0;Low;4.0;Cat_6;1.0;4.0
464013;M;No;30;No;Healthcare;0.0;Low;1.0;Cat_6;0.0;1.0
464016;F;;29;Yes;Entertainment;1.0;High;1.0;Cat_1;1.0;1.0
464019;M;No;23;No;Artist;2.0;Low;5.0;Cat_6;2.0;5.0
464021;F;No;22;No;Healthcare;1.0;Low;5.0;Cat_6;1.0;5.0
464023;M;No;20;No;Healthcare;1.0;Low;5.0;Cat_7;1.0;5.0
464030;M;No;22;No;Entertainment;1.0;Low;4.0;Cat_6;1.0;4.0
464031;F;No;19;No;Healthcare;0.0;Low;4.0;Cat_6;0.0;4.0
464032;M;No;21;No;Healthcare;1.0;Low;3.0;Cat_6;1.0;3.0
464033;F;No;19;No;Healthcare;0.0;Low;4.0;Cat_6;0.0;4.0
464039;M;No;39;Yes;Artist;1.0;Low;2.0;Cat_6;1.0;2.0
464042;F;Yes;38;Yes;Artist;8.0;Low;2.0;Cat_6;8.0;2.0
464046;M;No;33;Yes;Healthcare;3.0;Low;1.0;Cat_6;3.0;1.0
464048;F;No;38;Yes;Homemaker;4.0;Low;1.0;Cat_6;4.0;1.0
464049;F;No;29;Yes;Healthcare;0.0;Low;3.0;Cat_6;0.0;3.0
464053;F;Yes;35;No;Entertainment;4.0;Low;1.0;Cat_6;4.0;1.0
464054;M;Yes;32;Yes;Artist;9.0;Average;2.0;Cat_6;9.0;2.0
464059;M;Yes;59;Yes;Artist;0.0;Low;1.0;Cat_6;0.0;1.0
464063;F;No;32;Yes;Doctor;0.0;Low;1.0;Cat_6;0.0;1.0
464066;F;No;29;Yes;Healthcare;8.0;Low;3.0;Cat_4;8.0;3.0
464067;F;No;31;Yes;Entertainment;0.0;Low;4.0;Cat_2;0.0;4.0
464068;M;Yes;59;No;Executive;0.0;High;4.0;Cat_6;0.0;4.0
464071;M;Yes;87;Yes;Lawyer;0.0;High;2.0;Cat_6;0.0;2.0
464072;M;Yes;53;Yes;Executive;0.0;Low;2.0;Cat_6;0.0;2.0
464076;M;Yes;83;No;Lawyer;0.0;High;2.0;Cat_6;0.0;2.0
464084;M;No;33;No;Healthcare;1.0;Low;5.0;Cat_4;1.0;5.0
464087;F;No;26;No;Engineer;;Low;4.0;Cat_6;2.552586938083121;4.0
464089;F;Yes;39;Yes;Artist;7.0;High;5.0;;7.0;5.0
464096;F;No;27;No;Healthcare;1.0;Low;5.0;Cat_4;1.0;5.0
464099;F;Yes;42;Yes;Artist;5.0;Average;2.0;Cat_4;5.0;2.0
464103;M;Yes;46;Yes;Artist;4.0;Average;2.0;Cat_6;4.0;2.0
464110;M;Yes;63;Yes;Doctor;0.0;High;2.0;Cat_6;0.0;2.0
464112;M;No;32;Yes;Doctor;1.0;Low;2.0;Cat_6;1.0;2.0
464115;F;No;38;Yes;Engineer;0.0;Low;3.0;Cat_6;0.0;3.0
464118;M;No;38;Yes;Entertainment;1.0;Low;2.0;Cat_6;1.0;2.0
464121;F;Yes;63;Yes;Engineer;1.0;Low;1.0;Cat_6;1.0;1.0
464123;F;No;45;Yes;Artist;1.0;Low;1.0;Cat_6;1.0;1.0
464127;F;No;33;Yes;Healthcare;1.0;Low;5.0;Cat_2;1.0;5.0
464132;M;No;27;No;Entertainment;0.0;Low;2.0;Cat_6;0.0;2.0
464137;F;Yes;87;No;Artist;7.0;High;2.0;Cat_7;7.0;2.0
464139;F;No;25;No;Healthcare;14.0;Low;1.0;Cat_6;14.0;1.0
464144;M;Yes;61;Yes;Artist;0.0;Average;4.0;Cat_6;0.0;4.0
464152;M;Yes;41;Yes;Artist;1.0;High;4.0;Cat_6;1.0;4.0
464162;M;Yes;86;Yes;Lawyer;;High;2.0;Cat_6;2.552586938083121;2.0
464167;M;Yes;51;Yes;Executive;4.0;High;3.0;Cat_6;4.0;3.0
464169;M;;83;No;Lawyer;0.0;High;2.0;Cat_6;0.0;2.0
464172;M;Yes;60;Yes;Artist;3.0;High;3.0;Cat_6;3.0;3.0
464173;M;Yes;65;Yes;Artist;6.0;Average;3.0;Cat_6;6.0;3.0
464175;F;No;32;No;Healthcare;1.0;Low;;Cat_6;1.0;2.0
464176;F;Yes;41;Yes;Artist;1.0;Low;1.0;Cat_6;1.0;1.0
464179;F;Yes;56;Yes;Artist;0.0;Average;3.0;Cat_6;0.0;3.0
464180;F;Yes;74;No;Lawyer;1.0;High;2.0;Cat_6;1.0;2.0
464182;M;Yes;39;Yes;Artist;4.0;Average;2.0;Cat_2;4.0;2.0
464183;F;No;42;No;Artist;2.0;Low;2.0;Cat_6;2.0;2.0
464185;M;Yes;68;Yes;Artist;5.0;High;2.0;Cat_6;5.0;2.0
464195;M;No;30;Yes;Artist;1.0;Low;1.0;Cat_6;1.0;1.0
464200;F;No;32;No;Healthcare;1.0;Low;3.0;Cat_6;1.0;3.0
464202;M;Yes;43;Yes;Artist;13.0;Low;1.0;Cat_6;13.0;1.0
464204;F;Yes;40;Yes;Artist;3.0;High;2.0;Cat_5;3.0;2.0
464205;F;Yes;87;No;Entertainment;0.0;High;2.0;Cat_6;0.0;2.0
464206;M;Yes;43;No;Entertainment;1.0;Low;2.0;Cat_6;1.0;2.0
464211;M;Yes;48;Yes;Doctor;1.0;Average;3.0;Cat_2;1.0;3.0
464212;F;Yes;58;Yes;Marketing;0.0;Average;2.0;Cat_6;0.0;2.0
464216;M;Yes;52;Yes;Artist;;High;3.0;Cat_6;2.552586938083121;3.0
464217;F;No;30;No;Healthcare;14.0;Low;3.0;Cat_6;14.0;3.0
464223;F;Yes;53;Yes;Artist;2.0;Low;2.0;Cat_6;2.0;2.0
464226;F;Yes;56;Yes;Artist;3.0;Average;3.0;Cat_6;3.0;3.0
464231;M;Yes;48;Yes;Artist;1.0;Average;4.0;Cat_6;1.0;4.0
464232;M;Yes;28;No;Doctor;1.0;Low;5.0;Cat_6;1.0;5.0
464246;F;Yes;61;Yes;Artist;0.0;Average;2.0;Cat_6;0.0;2.0
464254;M;Yes;62;Yes;Entertainment;1.0;Average;3.0;Cat_6;1.0;3.0
464255;F;Yes;49;Yes;Artist;1.0;Average;5.0;Cat_4;1.0;5.0
464257;M;Yes;40;;Entertainment;0.0;High;2.0;Cat_6;0.0;2.0
464265;M;Yes;62;Yes;Entertainment;1.0;Low;2.0;Cat_6;1.0;2.0
464269;M;No;35;Yes;Entertainment;1.0;Low;;Cat_1;1.0;2.0
464270;F;No;48;Yes;Artist;4.0;Low;1.0;Cat_6;4.0;1.0
464271;F;Yes;36;Yes;Artist;1.0;Average;3.0;Cat_2;1.0;3.0
464274;F;Yes;56;Yes;Artist;1.0;Average;5.0;Cat_6;1.0;5.0
464276;F;Yes;66;No;Marketing;0.0;High;2.0;Cat_1;0.0;2.0
464283;M;No;40;Yes;Artist;6.0;Low;2.0;Cat_6;6.0;2.0
464286;F;Yes;57;Yes;Artist;0.0;Average;2.0;Cat_6;0.0;2.0
464287;M;Yes;42;Yes;Artist;;Average;3.0;Cat_2;2.552586938083121;3.0
464289;M;Yes;35;No;Marketing;1.0;Low;3.0;Cat_6;1.0;3.0
464292;M;Yes;58;Yes;Artist;0.0;Average;2.0;Cat_6;0.0;2.0
464297;M;No;29;No;Artist;8.0;Low;5.0;Cat_5;8.0;5.0
464298;M;No;26;No;Doctor;0.0;Low;1.0;Cat_6;0.0;1.0
464308;F;Yes;84;Yes;Lawyer;1.0;High;2.0;Cat_6;1.0;2.0
464318;M;Yes;86;Yes;Executive;0.0;Low;1.0;Cat_6;0.0;1.0
464320;M;Yes;77;No;Lawyer;1.0;High;2.0;Cat_6;1.0;2.0
464326;F;No;37;Yes;Artist;0.0;Low;3.0;Cat_6;0.0;3.0
464332;M;Yes;74;No;Executive;0.0;High;2.0;Cat_6;0.0;2.0
464339;M;No;27;No;Artist;1.0;Low;2.0;Cat_6;1.0;2.0
464344;F;Yes;56;Yes;Artist;0.0;Low;1.0;Cat_6;0.0;1.0
464351;F;No;27;Yes;Healthcare;0.0;Low;1.0;Cat_6;0.0;1.0
464364;M;Yes;39;Yes;Artist;7.0;Average;2.0;Cat_6;7.0;2.0
464368;M;Yes;35;Yes;Entertainment;3.0;Average;2.0;Cat_6;3.0;2.0
464370;M;Yes;66;Yes;Entertainment;1.0;Average;2.0;Cat_6;1.0;2.0
464373;F;No;47;Yes;Artist;0.0;Low;2.0;Cat_6;0.0;2.0
464378;F;Yes;36;Yes;Artist;8.0;Average;2.0;Cat_6;8.0;2.0
464381;M;Yes;43;Yes;Artist;4.0;Average;2.0;Cat_6;4.0;2.0
464382;F;Yes;55;Yes;Artist;0.0;Average;4.0;Cat_6;0.0;4.0
464386;M;Yes;41;Yes;Doctor;0.0;Average;3.0;Cat_6;0.0;3.0
464387;F;No;26;Yes;Artist;9.0;Low;5.0;Cat_6;9.0;5.0
464389;M;Yes;72;Yes;Artist;0.0;High;2.0;Cat_2;0.0;2.0
464392;M;Yes;59;;Artist;0.0;Average;2.0;Cat_6;0.0;2.0
464396;M;Yes;38;Yes;Entertainment;1.0;Average;3.0;Cat_6;1.0;3.0
464412;M;Yes;72;No;Lawyer;1.0;Low;2.0;Cat_6;1.0;2.0
464424;M;No;31;Yes;Healthcare;1.0;Low;4.0;Cat_6;1.0;4.0
464425;M;No;41;Yes;Artist;9.0;Low;1.0;Cat_6;9.0;1.0
464432;M;No;25;No;Engineer;9.0;Low;2.0;Cat_3;9.0;2.0
464433;M;No;29;Yes;Artist;;Low;;Cat_2;2.552586938083121;2.0
464436;M;Yes;83;Yes;Lawyer;0.0;High;2.0;Cat_4;0.0;2.0
464437;F;Yes;51;Yes;Engineer;0.0;Average;4.0;Cat_6;0.0;4.0
464441;M;Yes;40;Yes;Artist;0.0;Low;2.0;Cat_2;0.0;2.0
464451;F;Yes;76;Yes;Artist;0.0;Average;2.0;Cat_6;0.0;2.0
464456;M;Yes;29;Yes;Artist;1.0;Low;4.0;Cat_6;1.0;4.0
464468;M;Yes;46;Yes;Artist;1.0;Low;3.0;Cat_6;1.0;3.0
464473;F;Yes;58;Yes;Artist;0.0;Average;4.0;Cat_6;0.0;4.0
464474;F;No;46;Yes;Artist;1.0;Low;1.0;Cat_6;1.0;1.0
464478;F;Yes;74;No;Lawyer;0.0;High;2.0;Cat_6;0.0;2.0
464481;M;Yes;53;Yes;Executive;1.0;High;3.0;Cat_6;1.0;3.0
464482;M;Yes;63;Yes;Artist;1.0;Low;1.0;Cat_6;1.0;1.0
464483;F;Yes;49;Yes;Artist;1.0;Average;3.0;Cat_6;1.0;3.0
464485;M;No;25;Yes;Entertainment;5.0;Low;2.0;Cat_3;5.0;2.0
464487;M;No;46;No;Engineer;1.0;Low;3.0;Cat_4;1.0;3.0
